Charging Station ID,Charging Station Location,Hour,Day_of_Week,Energy Consumed (kWh),Vehicle_Count,Temperature (°C),Charging Duration (hours),Load_Score
Station_19,Los Angeles,23,Tuesday,28.22969163134975,1,24.321458363288237,1.2186895776866975,34.27
Station_19,New York,7,Wednesday,14.10985781803456,1,25.19276228244422,0.936721070866911,29.63
Station_191,Los Angeles,22,Monday,56.19836617198485,1,34.05934132179261,0.182479566999436,43.46
Station_191,San Francisco,12,Friday,13.262909019022482,1,31.873334471117047,3.0690152270986157,29.36
Station_192,Chicago,4,Wednesday,65.98624912728606,1,-7.719425911074026,3.3138023577161824,46.67
Station_192,Los Angeles,15,Tuesday,1.356731546885289,1,-6.550323205012361,1.5712045852380068,25.45
Station_192,New York,11,Monday,67.22515101988213,1,12.265243732279334,0.5046012170071925,47.08
Station_193,Houston,8,Sunday,53.95698169820941,1,6.800062381671708,3.7370528940169354,42.72
Station_193,New York,12,Thursday,18.30737391871987,1,13.584474481065872,6.7730953274048815,31.01
Station_194,Los Angeles,16,Wednesday,13.089183211513587,1,14.51824632185706,0.7499796988190511,29.3
Station_194,New York,4,Sunday,62.26265635402747,1,9.250148405255208,1.7046015910873678,45.45
Station_194,San Francisco,21,Wednesday,8.383690895109462,1,18.406878991218072,2.0002674427255034,27.75
Station_195,San Francisco,13,Monday,76.44990710737748,1,32.60796419574568,2.272736336714355,50.11
Station_196,Houston,11,Wednesday,40.78700348086861,1,-0.6584932383603714,3.4318472030931444,38.4
Station_196,New York,7,Wednesday,39.48883106753241,1,35.74915475913812,0.8584585118721564,37.97
Station_196,San Francisco,1,Tuesday,0.0,1,4.13935812356989,0.5952087805041649,25.0
Station_196,San Francisco,17,Monday,59.126629342112274,1,19.745234345009298,2.4214112224514865,44.42
Station_197,Houston,21,Tuesday,21.308572550577523,1,-5.46532879033326,3.735302162259872,32.0
Station_197,Los Angeles,4,Wednesday,75.57096449529908,1,13.412847370406324,2.5744522324326473,49.82
Station_197,San Francisco,0,Friday,46.5117702649118,1,38.45202722070744,2.8093466210082094,40.28
Station_198,Chicago,2,Sunday,26.510946858011508,1,14.418684135818658,3.1485867738246953,33.71
Station_198,Chicago,9,Monday,79.24854612418856,1,12.536190169540204,1.7737185188156643,51.03
Station_198,Chicago,20,Sunday,51.14211521001526,1,18.38760345641107,1.7809541535098248,41.8
Station_198,New York,8,Tuesday,16.136238725396332,1,39.38401391534167,1.306927271746284,30.3
Station_198,San Francisco,3,Tuesday,71.8059193887291,1,-0.8311422705916858,3.736266174957047,48.58
Station_199,Houston,12,Saturday,65.48719595789339,1,17.522727671566376,2.0662813799021897,46.51
Station_199,Los Angeles,19,Friday,6.479430984738162,1,26.616977601830996,2.1335036284136573,27.13
Station_199,San Francisco,2,Sunday,71.16250433532748,1,3.706865682142661,1.2026073220933535,48.37
Station_2,Chicago,8,Saturday,5.3378360735216495,1,29.249086599941627,1.3473103319992674,26.75
Station_2,Los Angeles,17,Friday,9.737039612310449,1,13.520221296228211,3.070307175368709,28.2
Station_2,New York,16,Monday,24.726937680708804,1,4.41532961880046,3.4586802787724484,33.12
Station_20,Houston,21,Saturday,34.80201788379793,1,14.224294146774383,0.8520497980881836,36.43
Station_200,Houston,12,Saturday,45.45344885211073,1,28.51369444569392,1.4410908929776702,39.93
Station_200,Los Angeles,0,Monday,56.888515995947614,1,29.95583091727802,3.002854685668635,43.68
Station_200,Los Angeles,4,Friday,58.151062888392886,1,35.589301174461674,1.9862538995816736,44.1
Station_200,New York,6,Thursday,59.781219876480165,1,18.12959243719743,3.83954484305295,44.63
Station_200,San Francisco,17,Wednesday,76.46827351726323,1,38.6481000146782,3.681183965657999,50.11
Station_201,Chicago,10,Saturday,76.03768937793197,1,23.189455988804458,2.197050161090055,49.97
Station_201,San Francisco,15,Monday,26.30453465597864,1,31.42190013718612,3.584508026255726,33.64
Station_203,Chicago,22,Saturday,48.28787199679971,1,-8.036309429298335,2.0735530968912244,40.86
Station_203,New York,1,Thursday,41.65484517329656,1,13.073056451084344,0.1400299896270325,38.68
Station_203,New York,8,Monday,33.098691426112154,1,-7.868909513351654,2.1821725676582537,35.87
Station_204,Chicago,3,Sunday,38.69718656721909,1,36.663170798557424,0.5500176951424511,37.71
Station_204,Los Angeles,17,Friday,29.16952953646135,1,42.739661052588374,1.837402025783315,34.58
Station_204,New York,6,Wednesday,28.25303140485607,1,1.9407538506589648,0.90863538505303,34.28
Station_204,New York,10,Saturday,47.492300242260534,1,-5.253638201447788,3.410300606205229,40.6
Station_205,Houston,16,Tuesday,78.64289917152071,1,21.9585410958577,0.6089750827569935,50.83
Station_205,Los Angeles,10,Sunday,64.52243106916856,1,0.397259806410319,1.7249913300016642,46.19
Station_205,New York,23,Wednesday,33.67446234201802,1,25.426401925133177,2.008872705709381,36.06
Station_206,Los Angeles,6,Sunday,55.46883682152323,1,1.3585055213685724,3.540379012105647,43.22
Station_206,Los Angeles,10,Monday,18.206197477378716,1,0.5004335643954789,2.6486354477276968,30.98
Station_206,San Francisco,1,Wednesday,51.737131530843484,1,15.612401539347978,1.3552852998469738,41.99
Station_207,Houston,16,Friday,0.0,1,5.459169954751816,1.7745536936435893,25.0
Station_207,New York,10,Tuesday,58.11274413766781,1,24.13446895480823,2.5722250771422086,44.09
Station_208,Houston,17,Thursday,75.40700953728192,1,12.45705780248593,3.1544865399763964,49.77
Station_208,Houston,17,Wednesday,59.25460166411963,1,35.27145068625696,1.2796206959579637,44.46
Station_208,New York,19,Friday,26.8691096120868,1,7.791379352167198,2.463684938333577,33.82
Station_209,Chicago,2,Saturday,24.84871287490711,1,11.203464841549469,3.3183683043720347,33.16
Station_209,New York,8,Friday,61.697438669843606,1,28.312156710460712,2.5255130370658327,45.26
Station_209,San Francisco,4,Thursday,0.0,1,17.775147576590655,2.2151407225419666,25.0
Station_21,Chicago,8,Saturday,79.3573768668566,1,24.910424822617003,3.365992362670763,51.06
Station_210,Chicago,21,Wednesday,34.79054782301729,1,17.24178715039715,1.813883272279106,36.43
Station_210,Los Angeles,9,Thursday,47.18840893514874,1,5.107230642442021,3.3301281116830976,40.5
Station_211,Chicago,19,Wednesday,54.96447201998234,1,39.53379889129042,3.522937606509423,43.05
Station_211,Houston,9,Tuesday,60.06708508895625,1,13.991597483206988,0.9991001884039166,44.73
Station_211,Houston,19,Monday,44.01595165676219,1,5.879536154002451,1.3243102972703742,39.46
Station_211,New York,0,Thursday,54.54859168539257,1,26.22953591054577,1.60323446506385,42.92
Station_211,New York,17,Thursday,57.896271802948434,1,23.90632005170732,1.733814613519093,44.01
Station_211,San Francisco,17,Wednesday,66.17819525015547,1,2.2416169064104636,3.264935422594363,46.74
Station_212,Houston,21,Monday,8.349591228417406,1,3.0496907704113987,2.3126750622410013,27.74
Station_212,San Francisco,0,Saturday,37.6423038507068,1,-9.679928907135151,2.6670149761721653,37.36
Station_212,San Francisco,2,Saturday,67.41433642306683,1,32.355743365128006,3.043865243332828,47.14
Station_213,Chicago,19,Thursday,0.0,1,-3.736883532256732,2.3983788749393984,25.0
Station_213,Chicago,22,Thursday,21.847908232183183,1,11.913663307338282,3.275716023162417,32.18
Station_213,New York,19,Tuesday,4.288320356345183,1,-8.963939146552088,2.459856158969858,26.41
Station_214,Houston,14,Monday,51.492346382026085,1,-4.123444524751449,3.911579304355655,41.91
Station_214,New York,15,Thursday,24.23053686415175,1,4.975285949972822,0.9340104811844988,32.96
Station_214,New York,21,Tuesday,49.66092549992548,1,-4.137528822077404,3.5902414161320193,41.31
Station_214,San Francisco,20,Thursday,72.09484050132289,1,-3.311599169989914,2.0228182434483353,48.68
Station_215,Los Angeles,3,Sunday,16.111111317085957,1,-7.663751387811887,1.0610271583729003,30.29
Station_215,Los Angeles,16,Saturday,15.010165946159637,1,19.98563673169685,0.6486756832113033,29.93
Station_215,New York,17,Thursday,76.58011323732995,1,14.086676394609956,2.678096541095572,50.15
Station_216,Chicago,14,Sunday,0.0,1,38.5866480011926,1.992542783523512,25.0
Station_216,Chicago,22,Saturday,18.869451407961307,1,-9.97026209786713,3.9854596060069554,31.2
Station_216,Houston,19,Saturday,46.45478115373152,1,26.51176747373154,3.93657053723412,40.26
Station_216,Los Angeles,20,Sunday,47.20021555132315,1,37.58491867360899,4.146497950188242,40.5
Station_216,New York,4,Saturday,35.7622826922978,1,39.20763826586747,1.9263703305377575,36.75
Station_216,New York,8,Wednesday,25.365857650132934,1,24.906088984658915,0.5600185390642642,33.33
Station_217,Chicago,3,Wednesday,52.05474164868848,1,4.820141443330831,2.935609251874991,42.1
Station_217,Los Angeles,18,Sunday,76.68731222622425,1,38.73862523604778,0.7298829248016605,50.19
Station_218,Houston,4,Saturday,10.241885891596077,1,18.15385475237356,1.394747102580713,28.36
Station_218,Houston,23,Wednesday,0.0,1,16.339936826956954,0.5636985725286845,25.0
Station_218,Los Angeles,14,Saturday,0.0,1,21.139472375158668,2.7625070229720112,25.0
Station_219,Chicago,11,Monday,53.104493654248735,1,14.121318217820637,1.8580966641953,42.44
Station_219,Los Angeles,5,Wednesday,74.99970643372605,1,17.805383646122152,1.9113031543827852,49.63
Station_219,Los Angeles,7,Saturday,39.18998751353248,1,32.8255992419043,2.7285229579773715,37.87
Station_219,Los Angeles,22,Wednesday,60.681538390354866,1,15.95499673247742,2.2151488205935204,44.93
Station_22,Chicago,19,Friday,61.93297987243194,1,0.7108576076491264,2.768766275908739,45.34
Station_220,Chicago,13,Monday,16.080974332847084,1,38.07846357748428,3.2688994137050384,30.28
Station_220,Houston,11,Tuesday,42.74479256756108,1,-4.1726683064720955,1.180162501458162,39.04
Station_220,Houston,16,Friday,18.1024722667836,1,1.1026309087301218,1.934688458589651,30.95
Station_220,San Francisco,19,Saturday,77.69304556526747,1,-8.374006203391911,3.624371786707156,50.52
Station_221,Houston,5,Monday,45.47118879513778,1,26.504425571799175,2.957746789429136,39.93
Station_221,Los Angeles,4,Thursday,38.711207157580986,1,-6.359400393756955,2.9675602434122106,37.71
Station_221,Los Angeles,18,Friday,42.95272026706106,1,3.73369637524237,1.614998982232772,39.11
Station_222,Houston,19,Monday,10.450657832354688,1,20.63494735094825,1.4282962338251743,28.43
Station_223,New York,6,Tuesday,28.98835178470727,1,7.186570885386455,3.275752116632101,34.52
Station_223,New York,9,Thursday,32.491515817951985,1,17.163043466294006,0.7759716069971889,35.67
Station_224,Houston,20,Thursday,65.431016913359,1,30.199709557192065,0.929486553755634,46.49
Station_226,Chicago,1,Wednesday,49.8977884122396,1,18.00827452726469,2.4015061649972056,41.39
Station_226,Chicago,7,Tuesday,0.0,1,8.413402193357907,1.74437377830643,25.0
Station_226,Houston,7,Friday,20.51871405095877,1,22.479689206672177,3.6465830452467825,31.74
Station_226,San Francisco,0,Wednesday,17.929285125178676,1,-7.5684818042716175,2.9645416277610583,30.89
Station_226,San Francisco,2,Friday,15.91756323749268,1,15.435807030838417,3.348390650345465,30.23
Station_227,Houston,13,Sunday,46.61987332807575,1,-0.4607568221114935,1.5627877600816036,40.31
Station_227,New York,0,Saturday,9.209067930589208,1,9.626570733910736,2.41620951602315,28.02
Station_228,Houston,23,Friday,65.18392768549774,1,17.14920107046611,2.408337111546665,46.41
Station_228,San Francisco,4,Friday,71.47764853216556,1,28.97677092966469,0.6525822262740804,48.48
Station_228,San Francisco,18,Sunday,58.19728526882489,1,19.90110938909792,1.7620474180588634,44.11
Station_229,Chicago,0,Wednesday,11.75852247006084,1,-5.123045320963795,3.0422495619992893,28.86
Station_229,Los Angeles,15,Sunday,41.08911136063269,1,-2.5608008235031585,5.2203593752244375,38.49
Station_229,San Francisco,10,Thursday,46.29599734888577,1,9.89320650990976,2.153857223588153,40.21
Station_23,Houston,15,Tuesday,68.17785003637414,1,-3.191455365646359,3.2424460582484915,47.39
Station_23,New York,19,Tuesday,13.280712325754468,1,4.206090638748936,1.7614413222294734,29.36
Station_231,Houston,12,Wednesday,0.0,1,12.235644570305125,1.2816026654590182,25.0
Station_231,New York,15,Thursday,39.152310092112536,1,32.05147860509171,1.3156156867258408,37.86
Station_231,San Francisco,0,Thursday,6.818019426679227,1,37.48726740198843,3.0616646965456114,27.24
Station_232,Chicago,7,Sunday,64.04377270020223,1,29.876089552488345,0.5304193228924319,46.03
Station_232,Houston,10,Tuesday,0.0,1,-8.771230052957904,4.141746358801111,25.0
Station_232,Los Angeles,5,Friday,27.997204885847495,1,-6.855072544961956,1.7686214108047422,34.2
Station_232,Los Angeles,17,Tuesday,51.87067063305462,1,-0.2275496187781902,3.860721725152656,42.04
Station_233,Chicago,14,Sunday,49.363214910123695,1,-6.553346941294854,1.226170646797648,41.21
Station_233,New York,13,Friday,19.9168777203513,1,10.384842627463474,2.8051787813708304,31.54
Station_234,New York,2,Tuesday,46.766044261097434,1,6.270019136181286,0.8976082931589286,40.36
Station_234,San Francisco,0,Saturday,31.18702899243123,1,28.333515050512403,1.860443342393109,35.24
Station_234,San Francisco,6,Sunday,76.70996422567768,1,20.60610628495849,2.718104326803347,50.19
Station_235,New York,5,Sunday,35.84413909327468,1,9.18785717676932,3.7949895819234527,36.77
Station_236,New York,22,Saturday,0.0,1,22.772156261728085,2.1398831582549125,25.0
Station_236,San Francisco,17,Saturday,44.72944867558798,1,12.80764367381328,1.3547156561578209,39.69
Station_237,Chicago,8,Monday,27.282216437981077,1,-3.339891179312307,0.9998347402393436,33.96
Station_237,Chicago,9,Monday,11.514718098963709,1,-4.093359075721323,2.460808920693919,28.78
Station_237,New York,9,Sunday,60.61379392452427,1,32.52462890743878,3.0746734221595973,44.91
Station_237,San Francisco,19,Sunday,42.2855347814151,1,37.90202120519155,2.711851128865101,38.89
Station_238,Chicago,0,Thursday,76.4481598100646,1,18.50519212950868,2.515123737213468,50.11
Station_238,Houston,8,Monday,40.161421851143096,1,13.354387166466346,2.517973871979124,38.19
Station_238,San Francisco,13,Saturday,60.38629791395793,1,22.613483451255014,3.4602596335154057,44.83
Station_239,Los Angeles,11,Sunday,67.88757428323595,1,16.005488635856537,1.945335136351206,47.3
Station_239,New York,6,Tuesday,19.473800595427143,1,8.352906076534808,1.435532787267766,31.4
Station_24,Houston,2,Thursday,11.321914132806013,1,-0.8868868986711951,1.8218096881056245,28.72
Station_240,New York,17,Sunday,19.146538928197337,1,24.147802798156853,2.8041515802310166,31.29
Station_240,San Francisco,11,Saturday,63.29716818793051,1,7.957659565172058,0.8335445839843811,45.79
Station_241,New York,6,Friday,34.54134762062127,1,13.028878136959383,2.539178253623862,36.34
Station_242,Los Angeles,18,Monday,40.271295219742754,1,7.701936714946803,2.7769424258428383,38.23
Station_242,San Francisco,13,Saturday,36.3229254401527,1,-1.5247863712947982,2.005413957626917,36.93
Station_242,San Francisco,18,Sunday,44.418453054668134,1,36.38826993443427,2.3443707303892207,39.59
Station_244,Houston,16,Tuesday,45.9092521544369,1,28.403851512511956,0.7087385462007003,40.08
Station_244,New York,15,Monday,15.807797227472452,1,22.803971948451284,0.7272326804294439,30.19
Station_246,Chicago,6,Sunday,7.739028453603041,1,-9.7331719540477,2.1044905591572047,27.54
Station_246,Chicago,6,Wednesday,48.9611152601949,1,6.6590121495565455,2.967570122040841,41.08
Station_246,Chicago,13,Saturday,0.1211432950427712,1,30.187852800687992,1.4556359151018663,25.04
Station_246,Houston,17,Tuesday,8.234584116412151,1,38.56896076290053,0.9049933799223272,27.7
Station_246,New York,7,Tuesday,55.655332785147046,1,16.052798431611368,1.6789749892738182,43.28
Station_246,New York,18,Monday,67.43740257394747,1,34.08218775904674,1.8145610590347336,47.15
Station_247,Chicago,8,Sunday,56.045290258936504,1,12.43676471814378,2.4921117691874235,43.41
Station_247,Los Angeles,22,Tuesday,51.16182197500394,1,31.917598615028034,1.2866745067137464,41.8
Station_248,New York,2,Monday,47.01289216755188,1,15.723862443784828,1.666889947193717,40.44
Station_248,San Francisco,8,Sunday,44.75866737764865,1,3.858658638525674,3.489771200380064,39.7
Station_249,Houston,11,Friday,28.80292498005887,1,-0.2573590462581006,0.7584002476785885,34.46
Station_249,New York,11,Wednesday,30.27520935029439,1,31.55436684655272,1.7947550160654286,34.94
Station_25,Houston,4,Tuesday,79.39006382394219,1,14.461304343531758,2.714307815753389,51.07
Station_25,New York,19,Saturday,0.0,1,-7.7860553694441315,2.5545905867681693,25.0
Station_25,San Francisco,0,Sunday,68.03002486170053,1,34.79282128606109,1.5169722905210936,47.34
Station_25,San Francisco,22,Thursday,13.088994842173186,1,-1.3963983233364257,3.2392925386945284,29.3
Station_250,Chicago,15,Friday,74.51050318325304,1,36.383385462428805,1.589218757649078,49.47
Station_250,Houston,19,Friday,63.83060874636528,1,13.919159881889572,2.4586525201777665,45.96
Station_251,Chicago,7,Saturday,8.353019856414647,1,2.819187376633357,3.4304844579467044,27.74
Station_251,New York,15,Thursday,23.920921968262732,1,22.170226466953117,2.1458063544955026,32.86
Station_251,New York,18,Tuesday,34.86162084385812,1,35.40159928223272,3.4701972955234237,36.45
Station_252,Los Angeles,8,Thursday,34.43336364069278,1,22.206196007205108,0.6802510481291344,36.31
Station_252,Los Angeles,23,Monday,14.804488742545598,1,27.22215780885722,2.614062988013123,29.86
Station_253,Chicago,5,Saturday,65.32285347166376,1,-9.395365259699592,1.2923823850992102,46.45
Station_253,Chicago,9,Saturday,62.04960065177048,1,11.034156205320189,1.1777169888307482,45.38
Station_254,Houston,14,Saturday,79.75044564145941,1,29.394453538783672,3.4334638396187636,51.19
Station_254,Los Angeles,13,Sunday,17.890527690443513,1,-4.306189808549535,3.7065221875647,30.88
Station_254,New York,2,Saturday,38.188211099692175,1,21.181387475893285,3.227826774061622,37.54
Station_254,San Francisco,9,Wednesday,37.23027566973339,1,9.714810900062302,1.3158292480171974,37.23
Station_255,Chicago,15,Sunday,27.170170812816597,1,4.162485470728397,3.3209390614009493,33.92
Station_255,Los Angeles,13,Friday,36.63162352131471,1,-1.759567562648181,0.9743935458179288,37.03
Station_255,Los Angeles,16,Friday,0.0,1,35.308299865666505,1.0098888456527892,25.0
Station_255,Los Angeles,20,Monday,10.420110802780291,1,21.293106505425005,1.229348211397581,28.42
Station_255,New York,13,Saturday,31.728682285908047,1,7.58003923341635,2.2946149964785327,35.42
Station_256,Los Angeles,8,Tuesday,56.65756369693637,1,17.367661723808453,0.6132085077161415,43.61
Station_256,Los Angeles,19,Wednesday,10.137709442892056,1,40.816740375598386,1.582369811687995,28.33
Station_257,Chicago,11,Thursday,41.57891512365271,1,21.27698236167987,1.0769985933129254,38.66
Station_258,Houston,3,Saturday,38.5981394103895,1,6.161191380180163,1.369419618363992,37.68
Station_258,New York,7,Tuesday,64.22961963559717,1,14.38609315905826,2.129584266932735,46.1
Station_258,San Francisco,10,Friday,30.751503981203896,1,31.980349802192308,3.7776687534767657,35.1
Station_258,San Francisco,20,Tuesday,56.72762317734674,1,10.570690120918144,2.014009927511727,43.63
Station_259,Houston,8,Thursday,5.892835163588776,1,16.892296483696548,1.2359897744455028,26.94
Station_259,San Francisco,10,Friday,68.23834404896303,1,11.712169604952358,2.7104371990468517,47.41
Station_26,Chicago,2,Wednesday,50.643736597993126,1,6.434361447340734,2.2291425495078623,41.63
Station_26,New York,21,Friday,61.83012083767203,1,-2.3415542260236695,1.3995197521599705,45.31
Station_26,San Francisco,1,Monday,8.527929006106092,1,39.93000319748301,2.9292312619958487,27.8
Station_260,Houston,10,Friday,73.37136541275711,1,7.7234244347131025,3.0226327639717203,49.1
Station_261,San Francisco,3,Thursday,69.4391779041177,1,9.994231760286434,3.659591613822005,47.81
Station_262,Chicago,2,Saturday,76.57770216711769,1,28.21004844258821,1.80959882757053,50.15
Station_262,Chicago,7,Friday,26.46822315749027,1,14.938962399475924,1.3772959301454932,33.69
Station_262,Los Angeles,3,Tuesday,42.29018026674148,1,36.82658398230539,2.0122929949822375,38.89
Station_262,San Francisco,2,Friday,8.936913796477242,1,14.33109534501114,3.623260788462997,27.94
Station_263,Houston,11,Thursday,22.275712407676338,1,21.749940963028862,2.3128773289248614,32.32
Station_263,New York,10,Sunday,57.145559970831265,1,38.02009094304093,2.569753498142236,43.77
Station_265,Los Angeles,21,Thursday,37.97418005443737,1,18.32971351190968,1.7436765227430318,37.47
Station_265,New York,9,Thursday,0.0,1,20.78014690253531,0.942143129612701,25.0
Station_265,San Francisco,15,Tuesday,62.24807114091579,1,20.808674270657335,3.4320856583121735,45.44
Station_266,Chicago,23,Thursday,7.424244899456774,1,22.18491184921536,1.9106242112713985,27.44
Station_266,Houston,19,Wednesday,79.46231190835228,1,32.538820532000145,2.895348986072257,51.1
Station_266,Los Angeles,0,Saturday,25.32972426052728,1,6.316303249641685,1.7427239865770945,33.32
Station_266,Los Angeles,22,Sunday,63.79396886506549,1,22.736710448285702,0.780726977348041,45.95
Station_266,San Francisco,19,Wednesday,27.694411449808683,1,19.265184430729654,1.4021806040177809,34.1
Station_267,Chicago,11,Friday,49.5455465707554,1,36.81082491098743,0.6749395027714313,41.27
Station_267,New York,9,Wednesday,41.568620254753704,1,-2.1340703019364877,2.534327206990629,38.65
Station_268,Chicago,23,Sunday,70.39888221837178,1,-7.880884645585255,0.5515336215146602,48.12
Station_268,Los Angeles,12,Thursday,41.60286682113125,1,18.099397255919133,1.49511890442402,38.66
Station_268,New York,14,Saturday,66.97990803084751,1,36.43208816912748,0.7756632656622946,47.0
Station_268,San Francisco,20,Wednesday,74.78581939727512,1,21.379288316532588,1.678513518078668,49.56
Station_269,Chicago,7,Wednesday,37.9980325281785,1,-1.8448305287580256,2.0607338598296994,37.48
Station_269,Chicago,17,Saturday,18.549702417680702,1,26.694888257357164,1.828878540843832,31.09
Station_27,Houston,15,Friday,90.23550358200892,1,36.36832920185531,1.28599016746863,54.64
Station_27,Los Angeles,21,Tuesday,46.80719594482398,1,-0.0390790306437483,3.877992452581901,40.37
Station_27,San Francisco,5,Monday,44.87557340248862,1,22.966643514524215,1.6791984280701115,39.74
Station_270,San Francisco,18,Thursday,28.440773917754164,1,27.813135549380647,1.0796586545757096,34.34
Station_271,Chicago,18,Saturday,77.6778219726915,1,16.71941917567966,2.875962347601015,50.51
Station_271,Los Angeles,12,Tuesday,39.94579631974886,1,-5.499048907391532,2.705994138237201,38.12
Station_271,Los Angeles,14,Saturday,47.29002739188249,1,7.122847043805255,3.294730867342969,40.53
Station_271,Los Angeles,19,Tuesday,1.7545202338044217,1,25.93608210131172,0.7973944310128724,25.58
Station_271,New York,10,Thursday,18.561385925179625,1,26.203374069885086,1.5760735823647318,31.1
Station_271,New York,23,Tuesday,70.06077676219795,1,38.87241151330905,3.399748992504942,48.01
Station_272,Los Angeles,4,Monday,5.775919735452496,1,37.10118843149111,1.8364567962319551,26.9
Station_273,Houston,1,Monday,56.01783153828373,1,11.492756176546411,1.0409740232745897,43.4
Station_273,Houston,3,Friday,26.444033122972396,1,14.39410549158626,3.69223745793969,33.69
Station_273,Los Angeles,5,Saturday,5.144893571862889,1,8.64069859605198,1.996622706047104,26.69
Station_273,Los Angeles,17,Wednesday,65.89172326762375,1,11.729181747951497,0.7389305304942535,46.64
Station_274,Chicago,18,Monday,72.2378188219246,1,3.8602092828471406,3.4982855553220924,48.73
Station_275,Houston,12,Thursday,71.97510217973728,1,21.52620216393159,1.057536323648838,48.64
Station_275,Houston,16,Wednesday,68.82528250979368,1,-1.96611908491008,2.465336095706008,47.6
Station_275,New York,18,Monday,1.3302257390094765,1,-3.943574146378939,1.3380403269013796,25.44
Station_276,Chicago,2,Tuesday,50.48944002879003,1,29.595187959640768,0.7201439016240072,41.58
Station_276,Houston,18,Sunday,14.503455142567915,1,12.24739891359942,2.2408340054324674,29.76
Station_277,Chicago,1,Thursday,14.11630705481829,1,0.6693456361452217,0.9400021772463668,29.64
Station_277,Chicago,12,Sunday,65.60582507754691,1,1.8473705522469892,3.942321823588556,46.55
Station_277,Chicago,23,Saturday,26.756919871306092,1,23.120492617638803,0.1653938787380431,33.79
Station_278,New York,13,Monday,76.71844669022504,1,27.95543720501519,3.7749093214166902,50.2
Station_278,San Francisco,18,Saturday,74.10645011572457,1,14.12322245819798,2.9654194045690128,49.34
Station_279,Houston,3,Thursday,68.56767860768713,1,-9.831678296419836,1.5582031664365312,47.52
Station_279,Los Angeles,9,Sunday,79.94974411198142,1,34.42869923801459,1.6591607025328534,51.26
Station_279,Los Angeles,14,Thursday,45.134038075505366,1,2.872382522475686,2.0188481899147668,39.82
Station_279,Los Angeles,14,Tuesday,61.52075986084904,1,5.761050673536548,1.2804107080349374,45.21
Station_279,New York,6,Tuesday,19.402523927112213,1,-9.275049108842106,2.052873698794108,31.37
Station_279,San Francisco,11,Sunday,52.99672888359278,1,14.177763270049578,3.5264988700635578,42.41
Station_28,Los Angeles,17,Friday,17.218744475121433,1,20.018750076215888,0.9575211163253374,30.66
Station_280,Los Angeles,20,Thursday,67.56014288077881,1,35.8188602256871,2.8112366498993966,47.19
Station_281,Chicago,16,Thursday,28.84698737447133,1,-0.4641229060086598,3.2937133901037967,34.47
Station_282,Chicago,23,Saturday,49.83823893887459,1,-4.843799756853213,1.6478234891252015,41.37
Station_282,Los Angeles,3,Tuesday,17.759774553770676,1,28.11987387730742,2.7152626249039615,30.83
Station_282,San Francisco,7,Saturday,79.21399696256503,1,-1.2045317001237752,2.604326202856168,51.02
Station_282,San Francisco,22,Tuesday,67.47546614008147,1,3.194124642496231,2.1051170788531968,47.16
Station_283,Chicago,16,Thursday,21.70612432843914,1,18.748822095579296,2.5051031041296725,32.13
Station_283,New York,5,Tuesday,0.0,1,0.9698884242639014,1.5822270778526433,25.0
Station_283,San Francisco,20,Monday,36.56579373074047,1,6.774915909691412,1.591615524315486,37.01
Station_284,Los Angeles,1,Saturday,39.64439031543013,1,22.572011579091168,1.9257418407030744,38.02
Station_284,New York,18,Tuesday,9.623141257761764,1,15.402427506836917,3.944488764646076,28.16
Station_285,New York,9,Friday,67.38186056016852,1,5.890056032833771,0.7992102307305,47.13
Station_285,San Francisco,9,Wednesday,69.21096127147155,1,11.888933956267842,2.286994123653503,47.73
Station_286,Houston,23,Wednesday,38.08536376892858,1,-5.9392058000253956,1.9490036808846656,37.51
Station_286,Los Angeles,11,Saturday,5.6995199544600395,1,32.63449014531149,1.0866768976439043,26.87
Station_287,Los Angeles,14,Tuesday,33.013974817380586,1,18.7966227017896,2.661667835438844,35.84
Station_287,San Francisco,11,Thursday,32.83295683246542,1,5.803389498206,3.4086383448749484,35.78
Station_288,Los Angeles,7,Thursday,40.27163575273819,1,33.79134237286147,2.69291212611694,38.23
Station_288,San Francisco,1,Tuesday,40.178003499947216,1,21.53684396835515,3.604173535372615,38.2
Station_289,Los Angeles,9,Monday,8.891155819549416,1,25.214672434636334,2.8843947056540618,27.92
Station_289,San Francisco,18,Tuesday,64.30797977990255,1,-7.676627701888041,2.4726580495940502,46.12
Station_291,San Francisco,3,Wednesday,12.594888574055725,1,34.24765263754184,3.4204799604552063,29.14
Station_291,San Francisco,14,Thursday,19.958025275991496,1,30.006274375568573,1.2982715793607214,31.55
Station_292,Los Angeles,5,Saturday,78.30687812670662,1,4.6909699785736425,2.400157460171667,50.72
Station_292,Los Angeles,10,Saturday,47.52745876259207,1,18.979822937317028,3.804899638759779,40.61
Station_292,Los Angeles,21,Friday,29.18339676386404,1,9.01565552177644,3.0992111138460023,34.58
Station_292,San Francisco,15,Thursday,36.226212409732376,1,23.33398201168771,3.992427387020465,36.9
Station_293,Houston,21,Tuesday,0.0,1,33.10903959748327,3.617078160426682,25.0
Station_294,Chicago,18,Saturday,77.8613161281733,1,0.7865344167262283,0.7065366457805022,50.57
Station_294,Los Angeles,5,Sunday,54.99600399457137,1,3.2442471291325976,1.2462496848105056,43.06
Station_294,Los Angeles,21,Wednesday,0.0,1,28.972606094791317,0.8139778300387087,25.0
